1360269182000,276.0
1360269782000,648.0
1360270382000,312.0
1360270982000,288.0
1360271907000,240.0
1360271967000,240.0
1360272027000,360.0
1360272087000,240.0
1360272147000,120.0
1360272215000,120.0
1360272275000,240.0
1360272335000,240.0
1360272437000,320.0
1360272497000,160.0
1360272698000,320
1360273404000,320
1360274004000,143
1360274604000,80
1360275204000,64
1360275804000,96
1360276404000,96
1360277004000,479
1360277604000,48
1360278204000,64
1360278804000,48
1360279404000,64
1360280004000,48
1360280604000,64
1360281204000,48
1360281804000,80
1360282404000,48
1360283004000,48
1360283604000,48
1360284204000,80
1360284804000,96
1360285404000,96
1360286004000,479
1360286604000,48
1360287204000,48
1360287804000,48
1360288404000,80
1360289004000,64
1360289604000,48
1360290204000,48
1360290804000,64
1360291404000,48
1360292004000,48
1360292604000,64
1360293204000,64
1360293804000,127
1360294404000,80
1360295004000,143
1360295604000,448
1360296204000,48
1360296804000,64
1360297404000,64
1360298004000,80
1360298604000,64
1360299204000,48
1360299804000,64
1360300404000,127
1360301004000,127
1360301604000,96
1360302204000,64
1360302804000,48
1360303404000,240
1360304004000,304
1360304604000,671
1360305204000,687
1360305804000,511
1360306404000,511
1360307004000,352
1360307604000,463
1360308204000,256
1360308804000,207
1360309404000,143
1360310004000,304
1360310604000,96
1360311204000,207
1360311804000,304
1360312404000,400
1360313004000,48
1360313604000,96
1360314204000,112
1360314804000,96
1360315404000,64
1360316004000,48
1360316604000,64
1360317204000,64
1360317804000,64
1360318404000,64
1360319004000,48
1360319604000,64
1360320204000,80
1360320804000,543
1360321404000,64
1360322004000,64
1360322604000,64
1360323204000,80
1360323804000,112
1360324404000,96
1360325004000,80
1360325604000,64
1360326204000,80
1360326804000,80
1360327404000,96
1360328004000,96
1360328604000,64
1360329204000,64
1360329804000,64
1360330404000,64
1360331004000,64
1360331604000,96
1360332204000,448
1360332804000,80
1360333404000,112
1360334004000,143
1360334604000,80
1360335204000,64
1360336462000,96
1360337062000,96
1360337662000,64
1360338262000,64
1360338862000,64
1360339462000,80
1360340062000,80
1360340662000,64
1360341262000,719
1360341862000,320
1360342462000,368
1360343062000,352
1360343662000,368
1360344262000,175
1360344862000,96
1360345462000,64
1360346062000,112
1360346662000,64
1360347262000,112
1360347862000,64
1360348462000,96
1360349062000,495
1360349662000,64
1360350263000,96
1360350863000,64
1360351463000,143
1360352063000,127
1360352663000,112
1360353263000,96
1360353863000,80
1360354463000,80
1360355063000,96
1360355663000,64
1360356263000,96
1360356863000,96
1360357463000,64
1360358063000,96
1360358663000,479
1360359263000,80
1360359863000,96
1360360463000,96
1360361063000,127
1360361663000,96
1360362263000,64
1360362863000,64
1360363463000,368
1360364063000,272
1360364663000,288
1360365263000,735
1360365863000,159
1360366463000,64
1360367063000,48
1360367663000,64
1360368263000,48
1360368863000,64
1360369463000,64
1360370063000,96
1360370663000,96
1360371263000,64
1360371863000,64
1360372463000,495
1360373063000,48
1360373663000,64
1360374263000,80
1360374863000,80
1360375463000,64
1360376063000,80
1360376663000,80
1360377263000,48
1360377863000,48
1360378463000,64
1360379063000,48
1360379663000,80
1360380263000,127
1360380863000,96
1360381463000,112
1360382063000,448
1360382663000,48
1360383263000,64
1360383863000,64
1360384463000,80
1360385063000,48
1360385663000,64
1360386263000,80
1360386863000,80
1360387463000,64
1360388063000,80
1360388663000,64
1360389263000,48
1360389863000,64
1360390463000,64
1360391063000,511
1360391663000,175
1360392263000,159
1360392863000,143
1360393463000,175
1360394063000,304
1360394663000,304
1360395263000,448
1360395863000,944
1360396463000,1184
1360397063000,1088
1360397663000,320
1360398263000,288
1360398863000,336
1360399463000,352
1360400063000,320
1360400663000,352
1360401263000,304
1360401863000,735
1360402463000,623
1360403063000,256
1360403663000,272
1360404263000,240
1360404863000,256
1360405463000,240
1360406063000,240
1360406663000,976
1360407263000,256
1360408501000,159
1360409101000,159
1360409701000,159
1360410301000,207
1360410901000,992
1360411501000,2607
1360412101000,288
1360412701000,432
1360413301000,272
1360413901000,911
1360414501000,191
1360415101000,224
1360415701000,127
1360416301000,207
1360416901000,191
1360417501000,240
1360418101000,911
1360418701000,799
1360419301000,384
1360419901000,911
1360420501000,2063
1360421101000,1184
1360421701000,463
1360422301000,495
1360422901000,448
1360423501000,432
1360424101000,639
1360424701000,336
1360425301000,320
1360425901000,320
1360426501000,432
1360427101000,416
1360427701000,432
1360428301000,448
1360428901000,352
1360429501000,384
1360430101000,368
1360430701000,527
1360431301000,432
1360431901000,240
1360432501000,272
1360433101000,272
1360433701000,352
1360434301000,992
1360434901000,927
1360435501000,1280
1360436101000,543
1360436701000,479
1360437301000,511
1360437901000,336
1360438501000,352
1360439101000,591
1360439701000,1632
1360440301000,1504
1360440901000,1680
1360441501000,1887
1360442101000,2079
1360442701000,1376
1360443301000,1024
1360443901000,575
1360444501000,623
1360445101000,2175
1360445701000,2191
1360446301000,2319
1360446901000,992
1360447501000,831
1360448101000,495
1360448701000,479
1360449301000,368
1360449901000,463
1360450501000,799
1360451101000,80
1360451701000,320
1360452301000,272
1360452901000,240
1360453501000,224
1360454101000,304
1360454701000,64
1360455301000,80
1360455901000,64
1360456501000,80
1360457101000,64
1360457701000,96
1360458301000,96
1360458901000,112
1360459501000,64
1360460101000,64
1360460701000,495
1360461301000,80
1360461901000,48
1360462501000,64
1360463101000,64
1360463701000,80
1360464301000,64
1360464901000,112
1360465501000,127
1360466101000,112
1360466701000,64
1360467301000,96
1360467901000,64
1360468501000,64
1360469101000,80
1360469701000,64
1360470301000,80
1360470901000,64
1360471501000,463
1360472101000,96
1360472701000,80
1360473301000,159
1360473901000,96
1360474501000,80
1360475101000,64
1360475701000,80
1360476301000,96
1360476901000,64
1360477501000,112
1360478101000,256
1360478701000,288
1360479301000,1264
1360479901000,607
1360480501000,1632
1360481101000,1232
1360481701000,224
1360482301000,175
1360482901000,191
1360483501000,224
1360484101000,224
1360484701000,159
1360485301000,175
1360485901000,224
1360486501000,191
1360487101000,224
1360487701000,272
1360488301000,191
1360488901000,80
1360489501000,80
1360490101000,96
1360490701000,543
1360491301000,96
1360491901000,96
1360492501000,96
1360493101000,80
1360493701000,112
1360494301000,127
1360494901000,127
1360495501000,96
1360496101000,80
1360496701000,80
1360497301000,96
1360497901000,80
1360498501000,80
1360499101000,96
1360499701000,96
1360500301000,96
1360500901000,80
1360501501000,448
1360502101000,96
1360502701000,96
1360503301000,80
1360503901000,112
1360504501000,127
1360505101000,127
1360505701000,80
1360506301000,96
1360506901000,495
1360507501000,511
1360508101000,783
1360508701000,2287
1360509301000,927
1360509901000,352
1360510501000,384
1360511101000,368
1360511701000,911
1360512301000,400
1360512901000,368
1360513501000,400
1360514101000,495
1360514701000,847
1360515301000,1280
1360515901000,1312
1360516501000,479
1360517101000,591
1360517701000,479
1360518301000,479
1360518901000,432
1360519501000,911
1360520101000,1056
1360520701000,1983
1360521301000,1840
1360521901000,2175
1360522501000,1136
1360523101000,1024
1360523701000,1536
1360524301000,703
1360524901000,767
1360525501000,384
1360526101000,543
1360526701000,671
1360527301000,799
1360527901000,368
1360528501000,352
1360529101000,400
1360529701000,751
1360530301000,671
1360530901000,2127
1360531501000,2399
1360532101000,703
1360532701000,288
1360533301000,304
1360533901000,224
1360534501000,256
1360535101000,80
1360535701000,48
1360536301000,64
1360536901000,479
1360537501000,80
1360538101000,96
1360538701000,80
1360539301000,96
1360539901000,80
1360540501000,48
1360541101000,48
1360541701000,80
1360542301000,64
1360542901000,48
1360543501000,48
1360544101000,48
1360544701000,80
1360545301000,495
1360545901000,96
1360546501000,112
1360547101000,80
1360547701000,48
1360548301000,48
1360548901000,64
1360549501000,80
1360550101000,112
1360550701000,127
1360551301000,127
1360551901000,112
1360552501000,48
1360553101000,48
1360553701000,80
1360554301000,64
1360554901000,495
1360555501000,80
1360556101000,64
1360556701000,48
1360557301000,80
1360557901000,96
1360558501000,64
1360559101000,127
1360559701000,127
1360560301000,112
1360560901000,64
1360561501000,80
1360562101000,143
1360562701000,240
1360563301000,352
1360563901000,384
1360564501000,895
1360565101000,352
1360565701000,0
1360566301000,0
1360566901000,16
1360567501000,96
1360568101000,64
1360568701000,48
1360569301000,64
1360569901000,64
1360570501000,64
1360571101000,463
1360571701000,80
1360572301000,64
1360572901000,112
1360573501000,96
1360574101000,96
1360574701000,96
1360575301000,96
1360575901000,64
1360576501000,64
1360577101000,64
1360577701000,64
1360578301000,80
1360578901000,112
1360579501000,96
1360580101000,463
1360580701000,64
1360581301000,64
1360581901000,96
1360582501000,80
1360583101000,112
1360583701000,96
1360584301000,112
1360584901000,96
1360585501000,143
1360586101000,112
1360586701000,80
1360587301000,96
1360587901000,96
1360588501000,80
1360589101000,543
1360589701000,64
1360590301000,64
1360590901000,80
1360591501000,112
1360592101000,64
1360592701000,96
1360593301000,64
1360593901000,96
1360594501000,96
1360595101000,112
1360595701000,64
1360596301000,64
1360596901000,64
1360597501000,96
1360598101000,96
1360598701000,96
1360599301000,479
1360599901000,64
1360600501000,64
1360601101000,127
1360601701000,191
1360602301000,175
1360602901000,175
1360603501000,112
1360604101000,112
1360604701000,127
1360605301000,1232
1360605901000,575
1360606501000,1504
1360607101000,1232
1360607701000,767
1360608301000,783
1360608901000,352
1360609501000,416
1360610101000,1024
1360610701000,1264
1360611301000,432
1360611901000,1088
1360612501000,960
1360613101000,400
1360613701000,400
1360614301000,400
1360614901000,336
1360615501000,463
1360616101000,815
1360616701000,352
1360617301000,256
1360617901000,256
1360618501000,143
1360619101000,127
1360619701000,112
1360620301000,80
1360620901000,64
1360621501000,64
1360622101000,48
1360622701000,64
1360623301000,448
1360623901000,48
1360624501000,64
1360625101000,48
1360625701000,64
1360626301000,64
1360626901000,80
1360627501000,112
1360628101000,112
1360628701000,112
1360629301000,80
1360629901000,48
1360630501000,96
1360631101000,48
1360631701000,80
1360632302000,479
1360632902000,96
1360633502000,80
1360634102000,48
1360634702000,80
1360635302000,64
1360635902000,96
1360636502000,80
1360637102000,80
1360637702000,80
1360638302000,127
1360638902000,80
1360639502000,96
1360640102000,48
1360640702000,64
1360641302000,463
1360641902000,80
1360642502000,80
1360643102000,80
1360643702000,48
1360644302000,64
1360644902000,80
1360645502000,127
1360646102000,127
1360646702000,127
1360647302000,80
1360647902000,80
1360648502000,127
1360649102000,224
1360649702000,448
1360650302000,847
1360650902000,368
1360651502000,879
1360652102000,432
1360652702000,159
1360653302000,80
1360653902000,48
1360654502000,64
1360655102000,64
1360655702000,80
1360656302000,80
1360656902000,96
1360657502000,96
1360658102000,112
1360658702000,495
1360659302000,80
1360659902000,96
1360660502000,143
1360661102000,112
1360661702000,64
1360662302000,96
1360662902000,64
1360663502000,96
1360664102000,80
1360664702000,96
1360665302000,64
1360665902000,96
1360666502000,48
1360667102000,96
1360667702000,96
1360668302000,448
1360668902000,80
1360669502000,64
1360670102000,96
1360670702000,80
1360671302000,127
1360671902000,127
1360672502000,96
1360673102000,64
1360673702000,96
1360674302000,112
1360674902000,96
1360675502000,64
1360676102000,48
1360676702000,272
1360677302000,320
1360677902000,64
1360678502000,96
1360679102000,64
1360679702000,64
1360680302000,96
1360680902000,96
1360681502000,112
1360682102000,96
1360682702000,96
1360683302000,127
1360683902000,80
1360684502000,96
1360685102000,64
1360685702000,495
1360686302000,96
1360686902000,143
1360687502000,127
1360688102000,143
1360688702000,127
1360689302000,127
1360689902000,191
1360690502000,256
1360691102000,368
1360691702000,1536
1360692302000,1088
1360692902000,911
1360693502000,1696
1360694102000,1008
1360694702000,1472
1360695302000,1696
1360695902000,384
1360696502000,368
1360697102000,479
1360697702000,1680
1360698302000,1855
1360698902000,2015
1360699502000,1216
1360700102000,1360
1360700702000,1488
1360701302000,1951
1360701902000,1935
1360702502000,831
1360703102000,368
1360703702000,352
1360704302000,1408
1360704902000,2095
1360705502000,2127
1360706102000,799
1360706702000,112
1360707302000,80
1360707902000,64
1360708502000,80
1360709102000,112
1360709702000,96
1360710302000,64
1360710902000,64
1360711502000,48
1360712102000,463
1360712702000,64
1360713302000,64
1360713902000,80
1360714502000,96
1360715102000,80
1360715702000,48
1360716302000,64
1360716902000,48
1360717502000,64
1360718102000,64
1360718702000,127
1360719302000,127
1360719902000,159
1360720502000,191
1360721102000,127
1360721702000,479
1360722302000,96
1360722902000,112
1360723502000,96
1360724102000,112
1360724702000,127
1360725302000,127
1360725902000,112
1360726502000,127
1360727102000,127
1360727702000,112
1360728302000,127
1360728902000,143
1360729502000,127
1360730102000,96
1360730702000,527
1360731302000,112
1360731902000,127
1360732502000,175
1360733102000,175
1360733702000,143
1360734302000,143
1360734902000,159
1360735502000,96
1360736102000,143
1360736702000,143
1360737302000,175
1360737902000,559
1360738502000,416
1360739102000,479
1360739702000,463
1360740302000,895
1360740902000,368
1360741502000,256
1360742102000,575
1360742702000,384
1360743302000,288
1360743902000,384
1360744502000,272
1360745102000,240
1360745702000,272
1360746302000,143
1360746902000,127
1360747502000,127
1360748102000,352
1360748702000,671
1360749302000,416
1360749902000,320
1360750502000,336
1360751102000,416
1360751702000,384
1360752302000,304
1360752902000,143
1360753502000,207
1360754102000,207
1360754702000,159
1360755302000,191
1360755902000,207
1360756502000,112
1360757102000,64
1360757702000,112
1360758302000,495
1360758902000,112
1360759502000,127
1360760102000,64
1360760702000,96
1360761302000,143
1360761902000,175
1360762502000,175
1360763102000,320
1360763702000,207
1360764302000,143
1360764902000,143
1360765502000,240
1360766102000,256
1360766702000,191
1360767302000,575
1360767902000,175
1360768502000,159
1360769102000,191
1360769702000,159
1360770302000,416
1360770902000,159
1360771502000,159
1360772102000,143
1360772702000,143
1360773302000,175
1360773902000,175
1360774502000,175
1360775102000,240
1360775702000,224
1360776302000,256
1360776902000,207
1360777502000,256
1360778102000,288
1360778702000,240
1360779302000,191
1360779902000,256
1360780502000,288
1360781102000,1232
1360781702000,527
1360782302000,1088
1360782902000,432
1360783502000,463
1360784102000,416
1360784702000,479
1360785302000,448
1360785902000,927
1360786502000,831
1360787102000,288
1360787702000,272
1360788302000,272
1360788902000,272
1360789502000,304
1360790102000,336
1360790702000,320
1360791302000,1104
1360791902000,2127
1360792502000,288
1360793102000,112
1360793702000,64
1360794302000,96
1360794902000,80
1360795502000,96
1360796102000,511
1360796702000,64
1360797302000,48
1360797902000,64
1360798502000,48
1360799102000,64
1360799702000,64
1360800302000,80
1360800902000,96
1360801502000,64
1360802102000,64
1360802702000,48
1360803302000,48
1360803902000,432
1360804502000,64
1360805102000,48
1360805702000,64
1360806302000,96
1360806902000,112
1360807504000,127
1360808104000,48
1360808704000,64
1360809304000,48
1360809904000,48
1360810504000,64
1360811104000,96
1360811704000,48
1360812304000,80
1360812904000,479
1360813504000,143
1360814104000,127
1360814704000,80
1360815304000,80
1360815904000,48
1360816504000,48
1360817104000,96
1360817704000,80
1360818304000,48
1360818904000,96
1360819504000,80
1360820104000,48
1360820704000,96
1360821304000,64
1360821904000,639
1360822504000,240
1360823104000,448
1360823704000,416
1360824304000,463
1360824904000,384
1360825504000,304
1360826104000,368
1360826704000,336
1360827304000,575
1360827904000,288
1360828504000,767
1360829104000,288
1360829704000,479
1360830304000,272
1360830904000,288
1360831504000,352
1360832104000,224
1360832704000,159
1360833304000,559
1360833904000,112
1360834504000,159
1360835104000,143
1360835704000,143
1360836304000,143
1360836904000,127
1360837504000,159
1360838104000,175
1360838704000,159
1360839304000,159
1360839904000,159
1360840504000,127
1360841104000,127
1360841704000,559
1360842304000,159
1360842904000,143
1360843504000,159
1360844104000,127
1360844704000,143
1360845304000,175
1360845904000,191
1360846504000,143
1360847104000,127
1360847704000,143
1360848304000,143
1360848904000,159
1360849504000,143
1360850104000,143
1360850704000,143
1360851304000,559
1360851904000,143
1360852504000,143
1360853104000,191
1360853704000,159
1360854304000,159
1360854904000,159
1360855504000,143
1360856104000,127
1360856704000,127
1360857304000,143
1360857904000,159
1360858504000,143
1360859104000,127
1360859704000,127
1360860304000,143
1360860904000,175
1360861504000,575
1360862104000,159
1360862704000,127
1360863304000,127
1360863904000,384
1360864504000,2047
1360865104000,304
1360865704000,0
1360866304000,0
1360866904000,0
1360867504000,0
1360868104000,0
1360868704000,0
1360869304000,0
1360869904000,0
1360870504000,0
1360871104000,0
1360871704000,0
1360872304000,0
1360872904000,0
1360873504000,0
1360874104000,0
1360874704000,0
1360875304000,0
1360875904000,0
1360876504000,0
1360877104000,0
1360877704000,16
1360878304000,0
1360878904000,0
1360879504000,0
1360880104000,1440
1360880704000,1424
1360881304000,1744
1360881904000,1392
1360882504000,175
1360883105000,175
1360883705000,127
1360884305000,1600
1360884905000,1712
1360885505000,1728
1360886105000,575
1360886705000,96
1360887305000,96
1360887905000,511
1360888505000,112
1360889105000,64
1360889705000,48
1360890305000,48
1360890905000,64
1360891505000,48
1360892105000,80
1360892705000,96
1360893305000,96
1360893905000,48
1360894505000,64
1360895105000,48
1360895705000,48
1360896305000,80
1360896905000,48
1360897505000,191
1360898105000,400
1360898705000,112
1360899305000,112
1360899905000,64
1360900505000,64
1360901105000,48
1360901705000,48
1360902305000,64
1360902905000,64
1360903505000,48
1360904105000,80
1360904705000,80
1360905305000,175
1360905905000,159
1360906505000,112
1360907105000,448
1360907705000,48
1360908305000,64
1360908905000,80
1360909505000,64
1360910105000,64
1360910705000,48
1360911305000,64
1360911905000,48
1360912505000,80
1360913105000,159
1360913705000,448
1360914305000,175
1360914905000,0
1360915505000,0
1360916105000,0
1360916705000,0
1360917305000,0
1360917905000,0
1360918505000,127
1360919105000,175
1360919705000,159
1360920305000,191
1360920905000,224
1360921505000,304
1360922105000,175
1360922705000,159
1360923305000,143
1360923905000,272
1360924505000,175
1360925105000,127
1360925705000,304
1360926305000,191
1360926905000,527
1360927505000,175
1360928105000,320
1360928705000,607
1360929305000,175
1360929905000,175
1360930505000,175
1360931105000,207
1360931705000,143
1360932305000,159
1360932905000,175
1360933505000,159
1360934105000,159
1360934705000,175
1360935305000,112
1360935905000,159
1360936505000,352
1360937105000,863
1360937705000,272
1360938305000,272
1360938905000,272
1360939505000,240
1360940105000,288
1360940705000,191
1360941305000,175
1360941905000,207
1360942505000,175
1360943105000,207
1360943705000,191
1360944305000,175
1360944905000,1136
1360945505000,1200
1360946105000,240
1360946705000,207
1360947305000,207
1360947905000,175
1360948505000,207
1360949105000,895
1360949705000,368
1360950305000,320
1360950905000,352
1360951505000,1344
1360952105000,1760
1360952705000,1312
1360953305000,575
1360953905000,511
1360954505000,1248
1360955105000,1328
1360955705000,767
1360956305000,559
1360956905000,559
1360957505000,1344
1360958105000,1792
1360958705000,1504
1360959305000,1919
1360959905000,1871
1360960505000,559
1360961105000,511
1360961705000,976
1360962305000,511
1360962905000,1344
1360963505000,2143
1360964105000,847
1360964705000,320
1360965305000,352
1360965905000,368
1360966505000,479
1360967105000,479
1360967705000,703
1360968305000,288
1360968905000,304
1360969505000,575
1360970105000,976
1360970705000,207
1360971305000,112
1360971905000,127
1360972505000,96
1360973105000,143
1360973705000,575
1360974305000,80
1360974905000,64
1360975505000,80
1360976105000,48
1360976705000,96
1360977305000,64
1360977905000,80
1360978505000,80
1360979105000,48
1360979705000,80
1360980305000,96
1360980905000,127
1360981505000,112
1360982105000,463
1360982705000,96
1360983305000,64
1360983905000,80
1360984505000,80
1360985105000,48
1360985705000,96
1360986305000,48
1360986905000,80
1360987505000,48
1360988105000,96
1360988705000,80
1360989305000,96
1360989905000,159
1360990505000,96
1360991105000,159
1360991705000,207
1360992305000,479
1360992905000,175
1360993505000,96
1360994105000,127
1360994705000,80
1360995305000,112
1360995905000,96
1360996505000,112
1360997105000,112
1360997705000,127
1360998305000,143
1360998905000,143
1360999505000,240
1361000105000,207
1361000705000,207
1361001305000,336
1361001905000,368
1361002505000,767
1361003105000,1744
1361003705000,1424
1361004305000,799
1361004905000,495
1361005505000,591
1361006105000,655
1361006705000,400
1361007305000,432
1361007905000,895
1361008505000,719
1361009105000,159
1361009705000,495
1361010305000,175
1361010905000,96
1361011505000,591
1361012105000,96
1361012705000,80
1361013305000,64
1361013905000,64
1361014505000,80
1361015105000,96
1361015705000,175
1361016305000,96
1361016905000,671
1361017505000,64
1361018105000,80
1361018705000,80
1361019305000,80
1361019905000,80
1361020505000,48
1361021105000,112
1361021705000,48
1361022305000,96
1361022905000,64
1361023505000,479
1361024105000,127
1361024705000,112
1361025305000,127
1361025905000,80
1361026505000,80
1361027105000,64
1361027705000,64
1361028305000,96
1361028905000,80
1361029505000,96
1361030105000,64
1361030705000,80
1361031305000,64
1361031905000,64
1361032505000,127
1361033105000,96
1361033705000,527
1361034305000,96
1361034905000,799
1361035505000,479
1361036105000,352
1361036705000,847
1361037305000,272
1361037906000,272
1361038506000,272
1361039106000,448
1361039706000,847
1361040306000,1504
1361040906000,1056
1361041506000,719
1361042106000,368
1361042706000,336
1361043306000,1056
1361043906000,1200
1361044506000,336
1361045106000,288
1361045706000,256
1361046306000,256
1361046906000,879
1361047506000,1152
1361048106000,1408
1361048706000,1200
1361049306000,1472
1361049906000,1600
1361050506000,1840
1361051106000,1472
1361051706000,320
1361052306000,400
1361052906000,847
1361053506000,2111
1361054106000,2047
1361054706000,1664
1361055306000,240
1361055906000,127
1361056506000,96
1361057106000,80
1361057706000,463
1361058306000,80
1361058906000,64
1361059506000,64
1361060106000,64
1361060706000,96
1361061306000,96
1361061906000,96
1361062506000,96
1361063106000,80
1361063706000,64
1361064306000,64
1361064906000,64
1361065506000,64
1361066106000,48
1361066706000,64
1361067306000,64
1361067906000,207
1361068506000,400
1361069106000,96
1361069706000,96
1361070306000,64
1361070906000,48
1361071506000,80
1361072106000,64
1361072706000,48
1361073306000,64
1361073906000,64
1361074506000,48
1361075106000,80
1361075706000,64
1361076306000,96
1361076906000,96
1361077506000,96
1361078106000,96
1361078706000,48
1361079306000,495
1361079906000,64
1361080506000,64
1361081106000,80
1361081706000,64
1361082306000,112
1361082906000,143
1361083506000,143
1361084106000,352
1361084706000,1008
1361085306000,463
1361085906000,703
1361086506000,1504
1361087106000,2031
1361087706000,927
1361088306000,1328
1361088906000,639
1361089506000,495
1361090106000,336
1361090706000,336
1361091306000,735
1361091906000,2015
1361092506000,1008
1361093106000,1136
1361093706000,607
1361094306000,320
1361094906000,304
1361095506000,191
1361096106000,767
1361096706000,191
1361097306000,207
1361097906000,272
1361098506000,320
1361099106000,511
1361099706000,272
1361100306000,288
1361100906000,879
1361101506000,1168
1361102106000,2703
1361102706000,320
1361103306000,1136
1361103906000,575
1361104506000,304
1361105106000,272
1361105706000,336
1361106306000,960
1361106906000,368
1361107506000,368
1361108106000,320
1361108706000,368
1361109306000,304
1361109906000,191
1361110506000,159
1361111106000,159
1361111706000,191
1361112306000,671
1361112906000,575
1361113506000,1728
1361114106000,831
1361114707000,416
1361115307000,1024
1361115907000,432
1361116507000,400
1361117107000,368
1361117707000,384
1361118307000,320
1361118907000,895
1361119507000,352
1361120107000,336
1361120707000,416
1361121307000,336
1361121907000,927
1361122507000,400
1361123107000,511
1361123707000,463
1361124307000,495
1361124907000,511
1361125507000,479
1361126107000,863
1361126707000,495
1361127307000,591
1361127907000,992
1361128507000,448
1361129107000,960
1361129707000,432
1361130307000,479
1361130907000,384
1361131507000,368
1361132107000,1584
1361132707000,1056
1361133307000,336
1361133907000,336
1361134507000,336
1361135107000,495
1361135707000,687
1361136307000,1392
1361136907000,1152
1361137507000,1040
1361138107000,288
1361138707000,96
1361139307000,80
1361139907000,64
1361140507000,591
1361141107000,64
1361141707000,64
1361142307000,80
1361142907000,96
1361143507000,112
1361144107000,96
1361144707000,64
1361145307000,64
1361145907000,64
1361146507000,48
1361147107000,64
1361147707000,448
1361148307000,64
1361148907000,64
1361149507000,64
1361150107000,48
1361150707000,64
1361151307000,64
1361151907000,96
1361152507000,96
1361153107000,112
1361153707000,112
1361154307000,96
1361154907000,80
1361155507000,80
1361156107000,64
1361156707000,48
1361157307000,463
1361157907000,48
1361158507000,96
1361159107000,64
1361159707000,80
1361160307000,80
1361160907000,48
1361161507000,112
1361162107000,96
1361162707000,127
1361163308000,96
1361163908000,159
1361164508000,127
1361165108000,127
1361165708000,48
1361166308000,96
1361166908000,463
1361167508000,240
1361168108000,336
1361168708000,304
1361169308000,479
1361169908000,336
1361170508000,0
1361171108000,0
1361171708000,207
1361172308000,511
1361172908000,288
1361173508000,207
1361174108000,320
1361174708000,256
1361175308000,191
1361175908000,623
1361176508000,112
1361177108000,64
1361177708000,64
1361178308000,80
1361178908000,64
1361179508000,80
1361180108000,64
1361180708000,80
1361181308000,64
1361181908000,80
1361182508000,112
1361183108000,127
1361183708000,112
1361184308000,80
1361184908000,80
1361185508000,64
1361186108000,463
1361186708000,80
1361187308000,80
1361187908000,80
1361188508000,64
1361189108000,80
1361189708000,64
1361190308000,80
1361190908000,48
1361191508000,96
1361192108000,64
1361192708000,112
1361193308000,112
1361193908000,112
1361194508000,96
1361195108000,80
1361195708000,448
1361196308000,80
1361196908000,112
1361197508000,64
1361198108000,96
1361198708000,80
1361199308000,96
1361199908000,80
1361200508000,64
1361201108000,80
1361201708000,64
1361202308000,96
1361202908000,112
1361203508000,159
1361204108000,112
1361204708000,80
1361205308000,479
1361205908000,159
1361206508000,143
1361207108000,127
1361207708000,112
1361208308000,112
1361208908000,96
1361209508000,112
1361210108000,64
1361210708000,384
1361211308000,687
1361211908000,1600
1361212508000,1999
1361213108000,2031
1361213708000,1792
1361214308000,1088
1361214908000,495
1361215508000,879
1361216108000,384
1361216708000,495
1361217308000,1840
1361217908000,1504
1361218508000,1520
1361219108000,1536
1361219708000,1999
1361220308000,1824
1361220908000,591
1361221508000,575
1361222108000,527
1361222708000,671
1361223308000,1216
1361223908000,1392
1361224508000,175
1361225108000,96
1361225708000,80
1361226308000,80
1361226908000,96
1361227508000,112
1361228108000,432
